Severity,Start_Time,End_Time,Distance(mi),State,Country,Temperature(F),Humidity(%),Visibility(mi),Wind_Speed(mph),Weather_Condition,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Day,Month,Year,Hour,Weekday,High_Severity
3,2016-10-05 16:24:58,2016-10-05 22:24:58,0.701,TX,US,84.2,70.0,10.0,8.1,Clear,Day,Day,Day,Day,5,10,2016,16.0,Wednesday,True
2,2021-04-15 07:32:30,2021-04-15 09:15:03,2.29,NC,US,52.0,69.0,10.0,10.0,Mostly Cloudy,Day,Day,Day,Day,15,4,2021,7.0,Thursday,False
2,,2022-08-02 19:35:52.000000000,0.11,CA,US,86.0,31.0,10.0,12.0,Fair,Day,Day,Day,Day,,,,,,False
2,2016-12-28 08:08:27,2016-12-28 08:38:09,0.16,MI,US,24.1,81.0,10.0,6.9,Mostly Cloudy,Night,Day,Day,Day,28,12,2016,8.0,Wednesday,False
2,2020-11-06 05:59:41,2020-11-06 07:56:41,0.025,TX,US,60.0,83.0,10.0,3.0,Fair,Night,Night,Day,Day,6,11,2020,5.0,Friday,False
3,2018-04-27 13:46:21,2018-04-27 14:14:36,0.0,TN,US,70.0,31.0,10.0,6.9,Scattered Clouds,Day,Day,Day,Day,27,4,2018,13.0,Friday,True
2,2021-07-10 20:18:43,2021-07-10 21:38:17,0.02,FL,US,88.0,59.0,10.0,9.0,Fair,Day,Day,Day,Day,10,7,2021,20.0,Saturday,False
2,2021-10-14 05:19:30,2021-10-14 06:08:00,2.9410000000000003,MD,US,63.0,94.0,0.25,3.0,Light Rain,Night,Night,Night,Night,14,10,2021,5.0,Thursday,False
2,2022-03-23 06:12:30,2022-03-23 08:17:47,0.365,MD,US,49.0,35.0,10.0,20.0,Mostly Cloudy,Night,Night,Day,Day,23,3,2022,6.0,Wednesday,False
2,2021-09-17 10:40:00,2021-09-17 12:29:03,0.021,LA,US,86.0,74.0,10.0,0.0,Cloudy,Day,Day,Day,Day,17,9,2021,10.0,Friday,False
2,2019-05-02 10:33:36,2019-05-02 11:34:18,0.0,TN,US,79.0,62.0,10.0,8.0,Mostly Cloudy,Day,Day,Day,Day,2,5,2019,10.0,Thursday,False
2,2018-01-18 13:38:29,2018-01-18 19:38:29,0.0,SC,US,45.0,22.0,10.0,10.4,Clear,Day,Day,Day,Day,18,1,2018,13.0,Thursday,False
4,2016-08-01 18:43:59,2016-08-02 00:43:59,0.908,WI,US,82.4,58.0,10.0,5.8,Partly Cloudy,Day,Day,Day,Day,1,8,2016,18.0,Monday,True
2,2021-06-04 16:51:51,2021-06-04 18:52:20,4.177,MN,US,95.0,28.0,10.0,7.0,Fair,Day,Day,Day,Day,4,6,2021,16.0,Friday,False
2,2021-08-28 16:29:30,2021-08-28 16:50:00,0.24,MD,US,86.0,63.0,10.0,7.0,Partly Cloudy,Day,Day,Day,Day,28,8,2021,16.0,Saturday,False
2,2017-07-06 12:28:46,2017-07-06 18:28:46,0.344,MN,US,87.1,49.0,10.0,10.4,Clear,Day,Day,Day,Day,6,7,2017,12.0,Thursday,False
2,,2022-06-29 19:29:30.000000000,1.971,CA,US,95.0,19.0,10.0,10.0,Fair,Day,Day,Day,Day,,,,,,False
2,2022-04-29 17:40:43,2022-04-29 18:03:16,0.291,SC,US,78.0,35.0,10.0,5.0,Fair,Day,Day,Day,Day,29,4,2022,17.0,Friday,False
3,2022-01-14 16:10:26,2022-01-14 16:39:24,0.0,TN,US,52.0,45.0,10.0,5.0,Partly Cloudy,Day,Day,Day,Day,14,1,2022,16.0,Friday,True
2,2019-02-05 02:26:28,2019-02-05 02:56:03,0.0,CA,US,44.6,100.0,5.0,7.0,Light Rain,Night,Night,Night,Night,5,2,2019,2.0,Tuesday,False
2,2020-02-14 12:21:17,2020-02-14 14:07:20,0.0,SC,US,51.0,31.0,,8.0,Fair,Day,Day,Day,Day,14,2,2020,12.0,Friday,False
2,2019-10-21 15:26:00,2019-10-21 16:00:37,0.0,CA,US,93.0,11.0,10.0,13.0,Fair,Day,Day,Day,Day,21,10,2019,15.0,Monday,False
2,2019-04-26 03:22:15,2019-04-26 04:06:39,0.0,CA,US,55.0,74.0,10.0,9.0,Fair,Night,Night,Night,Night,26,4,2019,3.0,Friday,False
2,,2021-08-28 19:55:00.000000000,0.304,TN,US,79.0,74.0,10.0,3.0,Mostly Cloudy,Night,Day,Day,Day,,,,,,False
2,2021-06-03 09:13:40,2021-06-03 10:30:00,0.0,CA,US,59.0,82.0,10.0,0.0,Partly Cloudy,Day,Day,Day,Day,3,6,2021,9.0,Thursday,False
3,2020-09-19 19:58:28,2020-09-19 21:09:37,19.63999938964844,FL,US,83.0,79.0,10.0,6.0,Fair,Night,Night,Day,Day,19,9,2020,19.0,Saturday,True
3,2020-11-03 22:21:46,2020-11-03 23:21:11,0.0,AL,US,46.0,,9.0,0.0,Fair,Night,Night,Night,Night,3,11,2020,22.0,Tuesday,True
2,2021-11-04 06:17:30,2021-11-04 09:02:00,1.161,CA,US,59.0,87.0,3.0,0.0,Cloudy,Night,Night,Night,Day,4,11,2021,6.0,Thursday,False
2,2021-10-05 15:16:57,2021-10-05 15:46:12,0.0,MO,US,73.0,61.0,10.0,8.0,Cloudy,Day,Day,Day,Day,5,10,2021,15.0,Tuesday,False
2,2017-08-10 12:44:59,2017-08-10 13:14:45,0.0,NY,US,81.0,52.0,10.0,8.1,Clear,Day,Day,Day,Day,10,8,2017,12.0,Thursday,False
2,2021-02-17 05:42:30,2021-02-17 13:12:17,0.135,FL,US,59.0,93.0,6.0,6.0,Light Rain,Night,Night,Night,Night,17,2,2021,5.0,Wednesday,False
2,2021-03-15 18:08:33,2021-03-15 19:44:34,0.059,MN,US,30.0,100.0,1.0,12.0,Light Snow,Day,Day,Day,Day,15,3,2021,18.0,Monday,False
2,,2020-09-15 01:25:00.000000000,2.549,PA,US,45.0,86.0,10.0,6.0,Fair,Night,Night,Night,Night,,,,,,False
2,2021-01-05 17:15:27,2021-01-05 19:37:22,0.035,FL,US,66.0,36.0,10.0,8.0,Fair,Day,Day,Day,Day,5,1,2021,17.0,Tuesday,False
2,2017-11-14 09:07:47,2017-11-14 09:37:34,0.0,TX,US,68.0,73.0,9.0,6.9,Mostly Cloudy,Day,Day,Day,Day,14,11,2017,9.0,Tuesday,False
2,2016-12-07 18:45:30,2016-12-07 19:15:07,0.01,PA,US,35.6,87.0,10.0,7.0,Clear,Night,Night,Night,Night,7,12,2016,18.0,Wednesday,False
2,2021-02-14 04:01:00,2021-02-15 04:50:30,6.62,AZ,US,56.0,47.0,10.0,16.0,Fair,Night,Night,Night,Night,14,2,2021,4.0,Sunday,False
3,2021-12-13 10:55:05,2021-12-13 11:24:52,0.0,CA,US,54.0,93.0,3.0,10.0,Light Rain,Day,Day,Day,Day,13,12,2021,10.0,Monday,True
2,2020-06-23 14:54:00,2020-06-23 15:47:43,0.0,CA,US,69.0,73.0,8.0,8.0,Partly Cloudy,Day,Day,Day,Day,23,6,2020,14.0,Tuesday,False
2,2021-12-14 13:57:00,2021-12-14 15:17:23,0.312,CA,US,45.0,86.0,4.0,3.0,Light Rain,Day,Day,Day,Day,14,12,2021,13.0,Tuesday,False
2,2020-05-22 20:14:15,2020-05-22 21:28:49,1.8600000143051147,AL,US,70.0,95.0,9.0,7.0,Light Rain,Night,Night,Day,Day,22,5,2020,20.0,Friday,False
3,2020-07-01 18:47:23,2020-07-01 20:29:28,0.9700000286102296,MI,US,84.0,43.0,10.0,12.0,Fair,Day,Day,Day,Day,1,7,2020,18.0,Wednesday,True
2,2022-04-23 02:18:42,2022-04-23 04:24:10,0.165,CO,US,23.0,74.0,10.0,17.0,Partly Cloudy,Night,Night,Night,Night,23,4,2022,2.0,Saturday,False
2,2020-05-07 08:59:20,2020-05-07 09:44:20,0.0,TN,US,58.0,53.0,10.0,7.0,Fair,Day,Day,Day,Day,7,5,2020,8.0,Thursday,False
2,2020-10-26 08:18:05,2020-10-26 09:33:01,0.0,NV,US,23.0,36.0,10.0,7.0,Light Snow,Day,Day,Day,Day,26,10,2020,8.0,Monday,False
2,2020-05-06 21:50:00,2020-05-06 23:03:33,0.0,CA,US,69.0,40.0,10.0,6.0,Fair,Night,Night,Night,Night,6,5,2020,21.0,Wednesday,False
2,,2022-02-04 17:06:04.000000,0.027,PA,US,37.0,,6.0,12.0,N/A Precipitation,Day,Day,Day,Day,,,,,,False
2,2021-02-22 10:08:41,2021-02-22 11:24:13,0.47,MD,US,34.0,87.0,2.0,8.0,Snow,Day,Day,Day,Day,22,2,2021,10.0,Monday,False
2,2021-01-22 23:22:06,2021-01-23 02:23:31,0.048,FL,US,64.0,100.0,10.0,6.0,Fair,Night,Night,Night,Night,22,1,2021,23.0,Friday,False
2,,2022-04-06 08:05:30.000000,1.304,NV,US,40.0,41.0,10.0,0.0,Fair,Day,Day,Day,Day,,,,,,False
2,2021-12-10 07:51:00,2021-12-10 08:59:00,0.275,CA,US,51.0,52.0,10.0,5.0,Fair,Day,Day,Day,Day,10,12,2021,7.0,Friday,False
2,2022-01-21 06:37:52,2022-01-21 07:52:53,0.965,VA,US,18.0,54.0,10.0,13.0,Mostly Cloudy,Night,Night,Day,Day,21,1,2022,6.0,Friday,False
2,2022-08-20 14:58:32,2022-08-20 17:30:26,1.945,NY,US,88.0,32.0,10.0,12.0,Partly Cloudy,Day,Day,Day,Day,20,8,2022,14.0,Saturday,False
2,2022-04-21 17:36:01,2022-04-21 19:46:07,0.204,FL,US,77.0,54.0,10.0,16.0,Mostly Cloudy,Day,Day,Day,Day,21,4,2022,17.0,Thursday,False
2,2016-11-03 18:00:43,2016-11-03 18:30:32,0.0,TX,US,70.0,90.0,10.0,3.5,Mostly Cloudy,Day,Day,Day,Day,3,11,2016,18.0,Thursday,False
3,2018-10-26 10:52:08,2018-10-26 11:21:22,0.0,NJ,US,43.0,62.0,10.0,7.0,Clear,Day,Day,Day,Day,26,10,2018,10.0,Friday,True
2,2020-12-16 15:58:00,2020-12-16 17:37:38,0.249,CA,US,57.0,55.0,6.0,3.0,Haze,Day,Day,Day,Day,16,12,2020,15.0,Wednesday,False
3,2020-06-09 12:32:35,2020-06-09 13:17:08,0.0,NJ,US,,,,7.0,,Day,Day,Day,Day,9,6,2020,12.0,Tuesday,True
2,2016-12-16 09:50:46,2016-12-16 15:50:46,0.216,CA,US,57.9,93.0,10.0,4.6,Overcast,Day,Day,Day,Day,16,12,2016,9.0,Friday,False
2,2018-10-08 06:52:25,2018-10-08 07:22:00,0.0,SC,US,72.0,100.0,10.0,5.8,Partly Cloudy,Night,Night,Day,Day,8,10,2018,6.0,Monday,False
2,2022-12-22 08:27:38,2022-12-22 10:08:32,5.452000000000001,PA,US,30.0,100.0,4.0,0.0,Light Rain,Day,Day,Day,Day,22,12,2022,8.0,Thursday,False
2,2021-09-10 13:02:00,2021-09-10 14:41:17,0.351,UT,US,84.0,18.0,10.0,5.0,,Day,Day,Day,Day,10,9,2021,13.0,Friday,False
2,2022-05-17 12:29:30,2022-05-17 14:31:37,0.071,TX,US,88.0,46.0,10.0,13.0,Cloudy,Day,Day,Day,Day,17,5,2022,12.0,Tuesday,False
2,2021-01-30 20:51:07,2021-01-30 22:52:48,0.018,MN,US,31.0,85.0,7.0,8.0,Cloudy,Night,Night,Night,Night,30,1,2021,20.0,Saturday,False
2,2022-09-05 07:38:00,2022-09-05 08:54:44,0.101,TX,US,73.0,100.0,10.0,0.0,Cloudy,Day,Day,Day,Day,5,9,2022,7.0,Monday,False
2,2021-08-29 12:17:30,2021-08-29 15:42:33,0.442,VA,US,82.0,74.0,10.0,10.0,Mostly Cloudy,Day,Day,Day,Day,29,8,2021,12.0,Sunday,False
2,2022-12-06 08:02:00,2022-12-06 08:24:00,0.644,GA,US,46.0,95.0,1.0,5.0,Light Drizzle,Day,Day,Day,Day,6,12,2022,8.0,Tuesday,False
2,2020-07-30 07:49:20,2020-07-30 08:49:36,0.0,GA,US,78.0,87.0,10.0,5.0,Cloudy,Day,Day,Day,Day,30,7,2020,7.0,Thursday,False
2,2021-12-12 16:25:30,2021-12-12 17:01:30,0.408,FL,US,63.0,81.0,10.0,10.0,Cloudy,Day,Day,Day,Day,12,12,2021,16.0,Sunday,False
2,2021-02-09 21:12:33,2021-02-09 22:12:33,0.591,OR,US,36.0,67.0,10.0,3.0,Fair,Night,Night,Night,Night,9,2,2021,21.0,Tuesday,False
2,2016-11-14 07:58:08,2016-11-14 08:42:53,0.01,PA,US,28.9,89.0,7.0,7.0,Clear,Day,Day,Day,Day,14,11,2016,7.0,Monday,False
2,2020-11-03 04:16:00,2020-11-03 05:17:30,1.347,CA,US,60.0,96.0,1.0,0.0,Fog,Night,Night,Night,Night,3,11,2020,4.0,Tuesday,False
2,2022-02-26 21:03:30,2022-02-26 22:29:00,1.0490000000000002,CA,US,53.0,52.0,10.0,0.0,Fair,Night,Night,Night,Night,26,2,2022,21.0,Saturday,False
2,2018-12-14 16:13:26,2018-12-14 16:43:15,0.0,TX,US,52.0,57.0,10.0,10.4,Overcast,Day,Day,Day,Day,14,12,2018,16.0,Friday,False
2,2021-02-20 13:49:00,2021-02-20 15:54:08,0.033,CA,US,62.0,46.0,10.0,16.0,Partly Cloudy,Day,Day,Day,Day,20,2,2021,13.0,Saturday,False
3,2017-07-21 20:45:53,2017-07-21 21:15:14,0.0,CA,US,64.9,65.0,10.0,9.2,Clear,Night,Day,Day,Day,21,7,2017,20.0,Friday,True
2,2022-06-01 10:45:35,2022-06-01 12:45:39,0.091,MN,US,64.0,45.0,10.0,6.0,Fair,Day,Day,Day,Day,1,6,2022,10.0,Wednesday,False
3,2018-08-17 14:57:14,2018-08-17 15:26:45,0.0,CA,US,95.0,26.0,10.0,3.5,Clear,Day,Day,Day,Day,17,8,2018,14.0,Friday,True
3,2020-03-03 09:21:02,2020-03-03 09:50:24,0.0,CO,US,39.0,49.0,10.0,6.0,Fair,Day,Day,Day,Day,3,3,2020,9.0,Tuesday,True
2,2017-11-09 08:51:36,2017-11-09 09:21:00,0.0,MS,US,53.1,93.0,10.0,8.1,Overcast,Day,Day,Day,Day,9,11,2017,8.0,Thursday,False
2,2018-10-01 09:38:31,2018-10-01 10:23:17,0.0,OR,US,64.0,65.0,10.0,5.8,Overcast,Day,Day,Day,Day,1,10,2018,9.0,Monday,False
4,,2022-08-01 01:03:31.000000000,0.163,AZ,US,77.0,29.0,10.0,0.0,Fair,Night,Night,Night,Night,,,,,,True
2,2020-05-26 11:24:26,2020-05-26 12:24:15,0.0,IL,US,80.0,67.0,10.0,10.0,Mostly Cloudy,Day,Day,Day,Day,26,5,2020,11.0,Tuesday,False
2,2022-12-16 18:24:25,2022-12-16 19:59:31,0.053,OH,US,37.0,65.0,9.0,9.0,Light Snow,Night,Night,Night,Day,16,12,2022,18.0,Friday,False
3,2016-12-12 08:00:13,2016-12-12 08:45:00,0.01,VA,US,45.0,97.0,10.0,9.2,Overcast,Day,Day,Day,Day,12,12,2016,8.0,Monday,True
2,2021-12-08 19:39:44,2021-12-08 21:39:44,0.008,OR,US,36.0,70.0,10.0,6.0,Cloudy,Night,Night,Night,Night,8,12,2021,19.0,Wednesday,False
2,2019-12-12 14:26:14,2019-12-12 15:56:00,0.0,CA,US,73.0,27.0,7.0,0.0,Mostly Cloudy,Day,Day,Day,Day,12,12,2019,14.0,Thursday,False
2,2017-05-22 08:56:17,2017-05-22 14:56:17,0.555,CA,US,62.1,80.0,10.0,5.8,Partly Cloudy,Day,Day,Day,Day,22,5,2017,8.0,Monday,False
2,,2022-07-13 17:14:30.000000000,0.357,IL,US,75.0,57.0,10.0,13.0,Fair,Day,Day,Day,Day,,,,,,False
2,2022-08-23 03:40:33,2022-08-23 04:27:43,0.0,CA,US,66.0,90.0,9.0,0.0,Cloudy,Night,Night,Night,Night,23,8,2022,3.0,Tuesday,False
2,2016-08-31 08:46:13,2016-08-31 14:46:13,0.01,TX,US,89.6,49.0,10.0,6.9,Clear,Day,Day,Day,Day,31,8,2016,8.0,Wednesday,False
2,2022-09-26 16:46:26,2022-09-26 19:04:51,4.314,GA,US,80.0,30.0,10.0,8.0,Fair,Day,Day,Day,Day,26,9,2022,16.0,Monday,False
2,2019-07-09 06:57:41,2019-07-09 07:57:33,0.0,CA,US,54.0,80.0,10.0,0.0,Fair,Day,Day,Day,Day,9,7,2019,6.0,Tuesday,False
2,2021-10-08 13:14:00,2021-10-08 15:30:58,0.91,CA,US,,,,7.0,,Day,Day,Day,Day,8,10,2021,13.0,Friday,False
3,2019-02-28 10:23:29,2019-02-28 10:53:11,0.0,FL,US,75.0,62.0,10.0,9.2,Clear,Day,Day,Day,Day,28,2,2019,10.0,Thursday,True
2,2021-06-01 12:23:00,2021-06-01 14:02:37,0.049,CA,US,79.0,40.0,10.0,13.0,Fair,Day,Day,Day,Day,1,6,2021,12.0,Tuesday,False
2,2020-10-17 22:08:00,2020-10-18 00:48:00,0.816,CA,US,69.0,39.0,10.0,0.0,Fair,Night,Night,Night,Night,17,10,2020,22.0,Saturday,False
3,2017-11-13 15:12:42,2017-11-13 16:27:23,0.0,RI,US,39.9,97.0,4.0,6.9,Light Rain,Day,Day,Day,Day,13,11,2017,15.0,Monday,True
2,2021-12-13 15:07:00,2021-12-13 17:24:03,0.181,NC,US,58.0,30.0,10.0,5.0,Fair,Day,Day,Day,Day,13,12,2021,15.0,Monday,False
2,,2022-06-21 23:31:42.000000000,0.71,OR,US,74.0,27.0,10.0,6.0,Fair,Day,Day,Day,Day,,,,,,False
4,2016-06-06 23:22:07,2016-06-07 05:22:07,0.066,CA,US,60.1,83.0,10.0,3.5,Overcast,Night,Night,Night,Night,6,6,2016,23.0,Monday,True
2,2022-12-20 18:02:30,2022-12-20 20:23:57,0.19,MT,US,25.0,69.0,10.0,8.0,Fair,Night,Night,Night,Day,20,12,2022,18.0,Tuesday,False
2,,2022-11-04 10:43:27.000000,0.077,OH,US,56.0,87.0,10.0,5.0,Fair,Day,Day,Day,Day,,,,,,False
2,2020-11-05 01:24:00,2020-11-05 02:15:00,1.181,OR,US,59.0,39.0,10.0,6.0,Fair,Night,Night,Night,Night,5,11,2020,1.0,Thursday,False
2,2022-09-12 13:59:00,2022-09-13 11:45:14,0.053,PA,US,83.0,63.0,10.0,5.0,Fair,Day,Day,Day,Day,12,9,2022,13.0,Monday,False
3,2018-10-15 06:47:18,2018-10-15 07:16:50,0.0,IL,US,37.9,86.0,10.0,10.4,Overcast,Night,Day,Day,Day,15,10,2018,6.0,Monday,True
4,2020-03-03 09:47:14,2020-03-03 10:16:27,0.685,MI,US,38.0,70.0,10.0,0.0,Cloudy,Day,Day,Day,Day,3,3,2020,9.0,Tuesday,True
2,2022-11-20 02:29:00,2022-11-20 05:45:00,0.485,GA,US,40.0,49.0,10.0,14.0,Cloudy,Night,Night,Night,Night,20,11,2022,2.0,Sunday,False
3,2017-08-31 06:51:38,2017-08-31 07:36:15,0.0,TX,US,69.8,83.0,10.0,8.1,Clear,Night,Day,Day,Day,31,8,2017,6.0,Thursday,True
3,2019-09-20 16:33:35,2019-09-20 18:03:48,0.0,NY,US,77.0,30.0,10.0,7.0,Fair,Day,Day,Day,Day,20,9,2019,16.0,Friday,True
3,2017-09-25 05:47:05,2017-09-25 06:31:40,0.0,CA,US,48.0,24.0,10.0,4.6,Clear,Night,Night,Day,Day,25,9,2017,5.0,Monday,True
3,2018-11-02 06:10:35,2018-11-02 06:40:11,0.0,WA,US,55.4,100.0,10.0,17.3,Overcast,Night,Night,Night,Night,2,11,2018,6.0,Friday,True
2,2018-04-24 19:25:44,2018-04-24 20:25:22,0.0,FL,US,72.0,64.0,10.0,12.7,Mostly Cloudy,Day,Day,Day,Day,24,4,2018,19.0,Tuesday,False
2,2022-04-01 14:21:35,2022-04-01 17:20:02,0.274,FL,US,86.0,61.0,10.0,16.0,Mostly Cloudy,Day,Day,Day,Day,1,4,2022,14.0,Friday,False
2,2020-12-16 22:38:23,2020-12-17 00:29:40,0.088,NC,US,37.0,100.0,5.0,3.0,Cloudy,Night,Night,Night,Night,16,12,2020,22.0,Wednesday,False
2,2016-06-24 16:18:24,2016-06-24 16:48:24,0.0,PA,US,80.1,56.0,9.0,9.2,Scattered Clouds,Day,Day,Day,Day,24,6,2016,16.0,Friday,False
4,2020-05-07 21:56:30,2020-05-07 22:41:30,0.0,WA,US,57.0,,10.0,5.0,Fair,Night,Night,Night,Day,7,5,2020,21.0,Thursday,True
3,2018-06-29 17:13:10,2018-06-29 17:42:53,0.0,CA,US,,,,7.0,,Day,Day,Day,Day,29,6,2018,17.0,Friday,True
2,,2022-02-16 03:50:57.000000000,0.7,CA,US,45.0,37.0,10.0,0.0,Fair,Night,Night,Night,Night,,,,,,False
2,,2022-10-17 18:04:31.000000000,0.596,OH,US,48.0,37.0,10.0,17.0,Mostly Cloudy,Day,Day,Day,Day,,,,,,False
2,2020-12-03 22:12:03,2020-12-04 00:54:40,1.574,IL,US,36.0,70.0,10.0,12.0,Fair,Night,Night,Night,Night,3,12,2020,22.0,Thursday,False
3,2019-01-22 09:38:21,2019-01-22 10:07:58,0.648,NJ,US,18.5,45.0,10.0,10.4,Clear,Day,Day,Day,Day,22,1,2019,9.0,Tuesday,True
2,2021-06-27 12:34:00,2021-06-27 13:56:34,0.024,CA,US,81.0,52.0,10.0,9.0,Fair,Day,Day,Day,Day,27,6,2021,12.0,Sunday,False
2,2018-08-30 06:57:53,2018-08-30 07:29:00,0.0,CO,US,64.4,28.0,30.0,7.0,Mostly Cloudy,Day,Day,Day,Day,30,8,2018,6.0,Thursday,False
2,2021-06-16 11:49:00,2021-06-16 13:05:51,1.08,CA,US,71.0,70.0,10.0,7.0,Mostly Cloudy,Day,Day,Day,Day,16,6,2021,11.0,Wednesday,False
3,2017-02-01 22:21:51,2017-02-02 04:21:51,1.045,TX,US,69.1,81.0,10.0,5.8,Mostly Cloudy,Night,Night,Night,Night,1,2,2017,22.0,Wednesday,True
2,2022-10-13 14:48:10,2022-10-13 18:56:42,0.8009999999999999,NJ,US,65.0,93.0,10.0,9.0,Cloudy,Day,Day,Day,Day,13,10,2022,14.0,Thursday,False
3,2020-05-09 18:17:47,2020-05-09 19:17:47,0.0,GA,US,62.0,32.0,10.0,10.0,Fair,Day,Day,Day,Day,9,5,2020,18.0,Saturday,True
2,2016-12-08 11:33:45,2016-12-08 17:33:45,0.014,TX,US,48.0,77.0,10.0,20.7,Overcast,Day,Day,Day,Day,8,12,2016,11.0,Thursday,False
2,2022-01-14 08:36:14,2022-01-14 09:21:16,0.0,PA,US,37.0,75.0,10.0,13.0,Fair,Day,Day,Day,Day,14,1,2022,8.0,Friday,False
2,2016-06-09 12:51:04,2016-06-09 13:51:04,0.0,CA,US,75.2,44.0,10.0,7.0,Clear,Day,Day,Day,Day,9,6,2016,12.0,Thursday,False
2,2022-12-10 13:14:00,2022-12-10 14:31:18,0.1369999999999999,CA,US,53.0,93.0,,12.0,Heavy Rain,Day,Day,Day,Day,10,12,2022,13.0,Saturday,False
2,2020-01-19 06:36:00,2020-01-19 07:50:20,0.0,CA,US,38.0,100.0,10.0,0.0,Mostly Cloudy,Night,Night,Day,Day,19,1,2020,6.0,Sunday,False
3,2019-08-07 15:55:27,2019-08-07 17:16:31,0.0,UT,US,82.0,34.0,10.0,9.0,Cloudy,Day,Day,Day,Day,7,8,2019,15.0,Wednesday,True
2,2017-04-10 17:34:56,2017-04-10 23:34:56,0.5,CA,US,73.4,23.0,10.0,7.0,Clear,Day,Day,Day,Day,10,4,2017,17.0,Monday,False
2,2022-12-16 15:54:25,2022-12-16 17:09:31,0.726,OH,US,37.0,59.0,10.0,5.0,Cloudy,Day,Day,Day,Day,16,12,2022,15.0,Friday,False
2,2019-10-13 12:49:04,2019-10-13 14:04:36,0.0,TN,US,66.0,50.0,10.0,7.0,Fair,Day,Day,Day,Day,13,10,2019,12.0,Sunday,False
3,2018-08-26 06:05:56,2018-08-26 06:50:40,0.0,CA,US,55.9,90.0,7.0,7.0,Overcast,Night,Day,Day,Day,26,8,2018,6.0,Sunday,True
2,2020-01-29 08:16:11,2020-01-29 10:16:23,0.0,PA,US,26.0,81.0,10.0,8.0,Cloudy,Day,Day,Day,Day,29,1,2020,8.0,Wednesday,False
2,2023-01-16 15:29:06,2023-01-16 17:32:38,8.195,FL,US,68.0,40.0,10.0,7.0,Fair,Day,Day,Day,Day,16,1,2023,15.0,Monday,False
2,2022-08-10 07:28:30,2022-08-10 08:55:30,3.262,CO,US,70.0,59.0,10.0,5.0,Fair,Day,Day,Day,Day,10,8,2022,7.0,Wednesday,False
2,2016-12-15 16:54:30,2016-12-15 22:54:30,0.001,MD,US,17.6,35.0,10.0,16.1,Clear,Night,Day,Day,Day,15,12,2016,16.0,Thursday,False
2,2022-08-17 10:10:32,2022-08-17 11:25:34,0.01,VA,US,73.0,68.0,10.0,7.0,Mostly Cloudy,Day,Day,Day,Day,17,8,2022,10.0,Wednesday,False
2,2022-12-13 15:56:29,2022-12-13 17:18:27,0.04,PA,US,38.0,42.0,10.0,3.0,Fair,Day,Day,Day,Day,13,12,2022,15.0,Tuesday,False
2,2023-01-19 16:15:19,2023-01-19 17:34:19,1.337,NY,US,40.0,93.0,5.0,7.0,Light Rain,Day,Day,Day,Day,19,1,2023,16.0,Thursday,False
2,2021-12-20 12:34:00,2021-12-20 14:36:57,0.078,FL,US,82.0,62.0,10.0,7.0,Fair,Day,Day,Day,Day,20,12,2021,12.0,Monday,False
2,,2022-02-22 09:06:11.000000000,0.608,CA,US,45.0,60.0,8.0,7.0,Mostly Cloudy,Day,Day,Day,Day,,,,,,False
2,2016-07-26 14:09:03,2016-07-26 14:54:03,0.0,CA,US,93.2,12.0,10.0,3.5,Clear,Day,Day,Day,Day,26,7,2016,14.0,Tuesday,False
2,2020-10-15 08:00:54,2020-10-15 08:48:30,0.0,AR,US,,,,7.0,,Day,Day,Day,Day,15,10,2020,8.0,Thursday,False
2,2021-12-02 11:15:30,2021-12-02 11:26:00,3.0780000000000003,CA,US,66.0,12.0,10.0,0.0,Fair,Day,Day,Day,Day,2,12,2021,11.0,Thursday,False
2,2022-04-02 13:10:26,2022-04-02 14:25:28,0.295,UT,US,61.0,27.0,10.0,8.0,Mostly Cloudy,Day,Day,Day,Day,2,4,2022,13.0,Saturday,False
2,2018-09-12 07:09:26,2018-09-12 07:38:49,0.0,RI,US,69.1,100.0,0.2,6.9,Fog,Day,Day,Day,Day,12,9,2018,7.0,Wednesday,False
2,2018-12-18 17:40:01,2018-12-18 18:09:49,0.242,CA,US,60.1,83.0,10.0,3.5,Clear,Night,Night,Day,Day,18,12,2018,17.0,Tuesday,False
4,2018-12-11 11:02:20,2018-12-11 11:32:10,1.47,NC,US,41.7,70.0,10.0,6.9,Clear,Day,Day,Day,Day,11,12,2018,11.0,Tuesday,True
2,2019-01-25 16:15:23,2019-01-25 16:45:09,0.0,CA,US,66.2,26.0,80.0,6.9,Scattered Clouds,Day,Day,Day,Day,25,1,2019,16.0,Friday,False
3,2019-07-11 17:45:50,2019-07-11 18:15:39,0.0,CA,US,84.0,43.0,10.0,6.0,Fair,Day,Day,Day,Day,11,7,2019,17.0,Thursday,True
2,2021-11-04 17:17:30,2021-11-04 19:40:57,0.193,AZ,US,86.0,14.0,10.0,7.0,Fair,Day,Day,Day,Day,4,11,2021,17.0,Thursday,False
2,2020-12-25 22:00:00,2020-12-25 22:37:00,0.622,CA,US,55.0,44.0,10.0,0.0,Fair,Night,Night,Night,Night,25,12,2020,22.0,Friday,False
3,2019-10-09 08:27:46,2019-10-09 09:27:06,0.0,MN,US,54.0,69.0,10.0,14.0,Fair,Day,Day,Day,Day,9,10,2019,8.0,Wednesday,True
